gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
TRLH1/1002390235,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390235?gameHash=c189dadf45a5bc18,WCS,2017,,0,10/5/2017 11:50,1,7.18,100,Blue,team,,,EDward Gaming,oe:team:056c3140a119e44a03d462e2c832f27,,Jayce,Galio,Xayah,Gnar,Ryze,3237,0,11,12,34,11,12,1,1,0,0,0,,,,0.2039,0.4263,0,3,2,,,0,0,0,1,,,,2,0,0,0,0,0,1,2,1,8,9,1,0,,,2,1,132345,2453.1047,,3017.8869,4442.0019,215,3.9852,97,1.798,69,481,8.9157,104264,69971,1296.9601,,103695,0.127481,,1607,271,158,22,34.81,14816,18171,316,15494,18542,303,-678,-371,13,0,0,1,1,2,0,23288,29902,530,23696,30639,507,-408,-737,23,0,0,1,1,2,0
TRLH1/1002390235,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390235?gameHash=c189dadf45a5bc18,WCS,2017,,0,10/5/2017 11:50,1,7.18,200,Red,team,,,ahq eSports Club,oe:team:d15303823a1dccff9f3068fb357e356,,Kalista,Rakan,Jarvan IV,Taliyah,Syndra,3237,1,12,11,40,12,11,2,1,1,0,1,,,,0.2224,0.4263,1,2,3,,,0,0,2,0,,,,0,2,0,0,0,1,2,1,0,9,8,0,1,,,1,2,127516,2363.5959,,3113.8091,4699.2215,195,3.6145,91,1.6867,47,478,8.8601,104273,69980,1297.127,,91268,-0.127481,,1590,265,173,7,34.3837,15494,18542,303,14816,18171,316,678,371,-13,1,2,0,0,0,1,23696,30639,507,23288,29902,530,408,737,-23,1,2,0,0,0,1
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,1,Blue,top,MMD,oe:player:d026936df1996241d1cda58970b2a24,Flash Wolves,oe:team:7cd8dc1c987b84b99e3d246d1943c92,Cho'Gath,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,3239,0,3,3,1,8,7,0,0,0,0,1,1,0,0,0.1482,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,16581,307.1504,0.143876,1544.347,1943.5073,35,0.6483,2,0.037,7,37,0.6854,16587,9724,180.1297,0.159421,16175,,293,271,22,12,1,5.4276,2913,4552,72,3270,4736,87,-357,-184,-15,0,0,0,0,0,0,4515,6676,114,5306,7494,144,-791,-818,-30,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,2,Blue,jng,Karsa,oe:player:f3322656ae1facbf4763677fe2506a3,Flash Wolves,oe:team:7cd8dc1c987b84b99e3d246d1943c92,Sejuani,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,3239,0,3,2,4,8,7,1,0,0,0,1,0,1,0,0.1482,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13282,246.0389,0.11525,1316.2396,2468.2989,62,1.1485,23,0.4261,19,149,2.7601,16581,9718,180.0185,0.159323,16175,,190,68,122,64,6,3.5196,2995,3347,52,2702,2977,29,293,370,23,0,0,0,0,0,0,4600,5027,78,4258,4795,56,342,232,22,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,3,Blue,mid,Maple,oe:player:e3aa452243a476669824e52c1b7fc6b,Flash Wolves,oe:team:7cd8dc1c987b84b99e3d246d1943c92,Corki,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,3239,0,2,0,4,8,7,0,0,0,0,0,0,0,0,0.1482,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,42796,792.7632,0.371348,577.9376,492.0222,32,0.5928,13,0.2408,7,56,1.0374,23009,16146,299.0923,0.264705,23678,,550,513,37,20,9,10.1883,3264,4884,91,3542,5088,100,-278,-204,-9,0,0,0,0,0,0,5233,7913,152,5480,7933,151,-247,-20,1,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,4,Blue,bot,Betty,oe:player:7e754adda86a60e0a39d7204ba60424,Flash Wolves,oe:team:7cd8dc1c987b84b99e3d246d1943c92,Varus,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,3239,0,0,1,7,8,7,0,0,0,0,1,0,1,0,0.1482,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,39732,736.0049,0.344761,438.0056,404.5878,16,0.2964,25,0.4631,3,71,1.3152,22530,15667,290.2192,0.256852,22525,,531,481,50,39,2,9.8364,3176,3045,81,3188,3052,85,-12,-7,-4,0,0,0,0,0,0,5126,4833,130,4843,4761,132,283,72,-2,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,5,Blue,sup,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Flash Wolves,oe:team:7cd8dc1c987b84b99e3d246d1943c92,Taric,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,3239,0,0,1,8,8,7,0,0,0,0,1,0,1,0,0.1482,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2854,52.8682,0.0247646,325.6005,276.9188,60,1.1115,10,0.1852,9,93,1.7228,16604,9741,180.4446,0.1597,16875,,61,58,3,2,1,1.13,2373,3251,13,2206,3111,5,167,140,8,0,0,0,0,0,0,3772,4516,19,3312,4437,6,460,79,13,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,6,Red,top,Hauntzer,oe:player:20aba59cf47a04a6cf10436ce1946ac,TSM,oe:team:a22510a4756fa424cb0771b13261139,Gnar,Kalista,Ezreal,Ryze,Galio,Vladimir,3239,1,1,0,4,7,8,0,0,0,0,0,0,0,0,0.1297,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,50467,934.8626,0.28017,789.0028,918.4316,35,0.6483,13,0.2408,6,78,1.4449,20667,13804,255.7086,0.211835,18700,,422,400,22,4,4,7.8172,3270,4736,87,2913,4552,72,357,184,15,0,0,0,0,0,0,5306,7494,144,4515,6676,114,791,818,30,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,7,Red,jng,Svenskeren,oe:player:c271341160441d375411fef9bf2f9ef,TSM,oe:team:a22510a4756fa424cb0771b13261139,Gragas,Kalista,Ezreal,Ryze,Galio,Vladimir,3239,1,0,5,5,7,8,0,0,0,0,0,0,0,1,0.1297,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11138,206.3229,0.0618331,1288.7496,1852.4792,42,0.778,16,0.2964,8,121,2.2414,15994,9131,169.1448,0.140124,15350,,152,34,118,92,4,2.8157,2702,2977,29,2995,3347,52,-293,-370,-23,0,0,0,0,0,0,4258,4795,56,4600,5027,78,-342,-232,-22,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,8,Red,mid,Bjergsen,oe:player:63ba5c5e5bb73ace706183b5e05a27e,TSM,oe:team:a22510a4756fa424cb0771b13261139,Syndra,Kalista,Ezreal,Ryze,Galio,Vladimir,3239,1,2,1,4,7,8,0,0,0,0,0,0,0,0,0.1297,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,46259,856.9126,0.256809,359.6295,161.309,14,0.2593,10,0.1852,4,39,0.7224,21746,14883,275.6962,0.228392,19750,,475,456,19,16,2,8.799,3542,5088,100,3264,4884,91,278,204,9,0,0,0,0,0,0,5480,7933,151,5233,7913,152,247,20,-1,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,9,Red,bot,Doublelift,oe:player:f25df399390d86b9a1e83216dae597b,TSM,oe:team:a22510a4756fa424cb0771b13261139,Tristana,Kalista,Ezreal,Ryze,Galio,Vladimir,3239,1,4,1,1,7,8,0,0,0,0,0,0,0,0,0.1297,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,68551,1269.8549,0.380564,305.3906,398.5119,24,0.4446,31,0.5743,4,95,1.7598,25010,18147,336.1593,0.278481,22100,,577,522,55,26,7,10.6885,3188,3052,85,3176,3045,81,12,7,4,0,0,0,0,0,0,4843,4761,132,5126,4833,130,-283,-72,2,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,10,Red,sup,Biofrost,oe:player:88b780b9f178fd2e50a458ae282cd7c,TSM,oe:team:a22510a4756fa424cb0771b13261139,Lulu,Kalista,Ezreal,Ryze,Galio,Vladimir,3239,1,0,1,6,7,8,0,0,0,0,0,0,0,0,0.1297,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3715,68.8175,0.020624,198.6539,141.0991,64,1.1856,17,0.3149,14,112,2.0747,16062,9199,170.4044,0.141168,14125,,23,23,0,0,0,0.4261,2206,3111,5,2373,3251,13,-167,-140,-8,0,0,0,0,0,0,3312,4437,6,3772,4516,19,-460,-79,-13,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,100,Blue,team,,,Flash Wolves,oe:team:7cd8dc1c987b84b99e3d246d1943c92,,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,3239,0,8,7,24,8,7,1,0,0,0,1,,,,0.1482,0.2779,1,2,4,,,0,1,1,0,,,,0,2,0,0,1,1,2,2,1,10,11,1,1,,,5,3,115245,2134.8256,,4202.1303,5585.335,205,3.7975,73,1.3523,45,406,7.5208,95311,60997,1129.9228,,95428,0.0582681,,1391,234,137,19,30.1019,14721,19079,309,14908,18964,306,-187,115,3,0,0,0,0,0,0,23246,28965,493,23199,29420,489,47,-455,4,0,0,0,0,0,0
TRLH1/1002380186,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,WCS,2017,,0,10/6/2017 6:54,1,7.18,200,Red,team,,,TSM,oe:team:a22510a4756fa424cb0771b13261139,,Kalista,Ezreal,Ryze,Galio,Vladimir,3239,1,7,8,20,7,8,0,0,0,0,0,,,,0.1297,0.2779,0,4,2,,,0,1,1,0,,,,2,0,1,1,0,0,2,2,0,11,10,0,0,,,3,5,180130,3336.7706,,2941.4264,3471.8308,179,3.3158,87,1.6116,36,445,8.2433,99479,65165,1207.1318,,90025,-0.0582681,,1435,214,138,17,30.5465,14908,18964,306,14721,19079,309,187,-115,-3,0,0,0,0,0,0,23199,29420,489,23246,28965,493,-47,455,-4,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,1,Blue,top,957,oe:player:2ba596643cbbbc20318224181fa46b2,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Maokai,Orianna,Blitzcrank,Gnar,Syndra,Galio,1615,1,0,0,6,9,0,0,0,0,0,0,0,0,0,0.3344,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7432,276.1115,0.153878,800.6563,827.0341,12,0.4458,2,0.0743,1,19,0.7059,10313,6763,251.257,0.187559,8595,,243,243,0,0,0,9.0279,3228,4417,83,3371,4708,94,-143,-291,-11,0,0,0,0,0,0,5041,7166,140,5354,7773,157,-313,-607,-17,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,2,Blue,jng,Condi,oe:player:4792ad71dfce44c8d35765c41c07cca,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Jarvan IV,Orianna,Blitzcrank,Gnar,Syndra,Galio,1615,1,0,0,6,9,0,0,0,0,0,1,0,1,0,0.3344,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3692,137.1641,0.0764421,807.2693,757.1517,26,0.9659,5,0.1858,8,53,1.969,9316,5766,214.2167,0.15991,8150,,131,17,114,74,3,4.8669,2978,3559,53,3195,3757,57,-217,-198,-4,0,0,0,0,0,0,4428,6042,78,4849,6193,99,-421,-151,-21,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,3,Blue,mid,xiye,oe:player:adf9d4f627b07e1c80f85c1e25f4bb8,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,LeBlanc,Orianna,Blitzcrank,Gnar,Syndra,Galio,1615,1,7,0,0,9,0,1,1,0,0,0,0,0,0,0.3344,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14433,536.2105,0.298832,409.8947,166.3282,11,0.4087,5,0.1858,6,28,1.0402,12113,8563,318.13,0.237477,9950,,235,228,7,3,4,8.7307,3372,4827,90,3499,4973,97,-127,-146,-7,0,0,0,0,0,0,5286,7881,147,5459,8190,157,-173,-309,-10,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,4,Blue,bot,Mystic,oe:player:7b28158d613ea1869441676fa32a3b5,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Xayah,Orianna,Blitzcrank,Gnar,Syndra,Galio,1615,1,2,0,4,9,0,0,0,0,0,1,1,0,0,0.3344,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21606,802.6997,0.447348,340.1981,297.7337,12,0.4458,11,0.4087,2,44,1.6347,13224,9674,359.4056,0.268288,11150,,307,299,8,2,5,11.4056,3427,3163,96,3289,3046,86,138,117,10,0,0,0,0,0,0,5333,5113,158,5026,4919,137,307,194,21,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,5,Blue,sup,Ben,oe:player:092f2ba9f39fbc2876e64d12cd662f7,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Janna,Orianna,Blitzcrank,Gnar,Syndra,Galio,1615,1,0,0,7,9,0,0,0,0,0,1,0,1,0,0.3344,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1135,42.1672,0.0234999,220.4582,80.6563,20,0.743,5,0.1858,2,43,1.5975,8842,5292,196.6068,0.146765,7250,,8,8,0,0,0,0.2972,2346,3163,0,2268,2987,15,78,176,-15,0,0,0,0,0,0,3631,5113,2,3408,4742,23,223,371,-21,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,6,Red,top,Alphari,oe:player:9492b0cfd4d97adce92527c34db72ee,Misfits Gaming,oe:team:594b183f8fb081ef64820f31ab8d641,Cho'Gath,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,1615,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12470,463.2817,0.314669,820.1238,639.195,14,0.5201,3,0.1115,4,23,0.8545,9292,5742,213.3251,0.227135,9320,,267,265,2,0,0,9.9195,3371,4708,94,3228,4417,83,143,291,11,0,0,0,0,0,0,5354,7773,157,5041,7166,140,313,607,17,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,7,Red,jng,Maxlore,oe:player:d4f3cf480c9676887d4f83f6d96d7c2,Misfits Gaming,oe:team:594b183f8fb081ef64820f31ab8d641,Sejuani,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,1615,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3361,124.8669,0.0848116,621.9938,704.805,25,0.9288,13,0.483,7,69,2.5635,8331,4781,177.6223,0.189122,7975,,152,19,133,80,0,5.6471,3195,3757,57,2978,3559,53,217,198,4,0,0,0,0,0,0,4849,6193,99,4428,6042,78,421,151,21,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,8,Red,mid,PowerOfEvil,oe:player:b6ebe3c8487ddc3a23c586e650c4528,Misfits Gaming,oe:team:594b183f8fb081ef64820f31ab8d641,Corki,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,1615,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12659,470.3034,0.319438,380.3963,253.7833,14,0.5201,6,0.2229,4,30,1.1146,10104,6554,243.4923,0.259254,9908,,290,280,10,9,1,10.774,3499,4973,97,3372,4827,90,127,146,7,0,0,0,0,0,0,5459,8190,157,5286,7881,147,173,309,10,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,9,Red,bot,Hans sama,oe:player:14b8a13920a4db93a907d059b772b43,Misfits Gaming,oe:team:594b183f8fb081ef64820f31ab8d641,Tristana,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,1615,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9003,334.4768,0.227182,429.2879,174.7245,9,0.3344,3,0.1115,4,12,0.4458,9084,5534,205.5975,0.218907,9100,,236,233,3,1,0,8.7678,3289,3046,86,3427,3163,96,-138,-117,-10,0,0,0,0,0,0,5026,4919,137,5333,5113,158,-307,-194,-21,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,10,Red,sup,IgNar,oe:player:e22cffb92554f5dde312609feccc6f8,Misfits Gaming,oe:team:594b183f8fb081ef64820f31ab8d641,Lulu,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,1615,0,0,4,0,0,9,0,0,0,0,0,0,0,1,0,0.3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2136,79.356,0.0538999,397.3746,114.13,26,0.9659,0,0,8,28,1.0402,6219,2669,99.1579,0.105581,5850,,34,34,0,0,0,1.2632,2268,2987,15,2346,3163,0,-78,-176,15,0,0,0,0,0,0,3408,4742,23,3631,5113,2,-223,-371,21,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,100,Blue,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,Orianna,Blitzcrank,Gnar,Syndra,Galio,1615,1,9,0,23,9,0,1,1,0,0,1,,,,0.3344,0.3344,1,2,0,,,0,0,2,0,,,,0,0,1,1,0,1,1,0,1,8,1,1,1,,,1,0,48298,1794.3529,,2578.4768,2128.904,81,3.0093,28,1.0402,19,187,6.9474,53808,36059,1339.6533,,45095,0.0674399,,795,129,79,12,34.3282,15351,19129,322,15622,19471,349,-271,-342,-27,0,0,0,0,0,0,23719,31315,525,24096,31817,573,-377,-502,-48,0,0,0,0,0,0
TRLH1/1002380197,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380197?gameHash=5c57630cad44e928,WCS,2017,,0,10/6/2017 8:22,1,7.18,200,Red,team,,,Misfits Gaming,oe:team:594b183f8fb081ef64820f31ab8d641,,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,1615,0,0,9,0,0,9,0,0,0,0,0,,,,0,0.3344,0,0,2,,,0,0,0,0,,,,0,0,0,0,1,0,0,1,0,1,8,0,0,,,0,1,39629,1472.2848,,2649.1765,1886.6378,88,3.2693,25,0.9288,27,162,6.0186,43030,25281,939.2322,,42153,-0.0674399,,831,148,90,1,36.3715,15622,19471,349,15351,19129,322,271,342,27,0,0,0,0,0,0,24096,31817,573,23719,31315,525,377,502,48,0,0,0,0,0,0
TRLH1/1002380204,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380204?gameHash=57f7984262af06bf,WCS,2017,,0,10/6/2017 9:19,1,7.18,1,Blue,top,Flame,oe:player:46ae976ee45d2eb4b5bcc44dfc223b3,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Jayce,Galio,Tristana,Xayah,Elise,Maokai,3046,1,3,1,5,10,9,0,0,0,0,0,0,0,0,0.197,0.3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28857,568.4242,0.290163,406.369,326.2377,27,0.5318,16,0.3152,3,65,1.2804,17641,11172,220.0657,0.199907,17225,,351,298,53,29,3,6.914,3501,4788,91,2531,3783,48,970,1005,43,0,2,0,0,0,2,5495,6972,142,4084,6097,84,1411,875,58,0,2,0,0,0,2
TRLH1/1002380204,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380204?gameHash=57f7984262af06bf,WCS,2017,,0,10/6/2017 9:19,1,7.18,2,Blue,jng,Xmithie,oe:player:419bc348a61e7433593ea741189d833,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Gragas,Galio,Tristana,Xayah,Elise,Maokai,3046,1,1,1,3,10,9,0,0,0,0,0,0,0,0,0.197,0.3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7480,147.3408,0.0752129,713.677,767.6297,51,1.0046,14,0.2758,14,116,2.285,14747,8278,163.0598,0.148123,14100,,168,48,120,60,14,3.3093,2929,3287,57,2760,2839,36,169,448,21,0,1,0,0,2,0,4234,4791,74,4121,4211,48,113,580,26,0,1,0,0,2,0
TRLH1/1002380204,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380204?gameHash=57f7984262af06bf,WCS,2017,,0,10/6/2017 9:19,1,7.18,3,Blue,mid,Pobelter,oe:player:af31ae99fe8c1f86d1098e9dac671e8,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Taliyah,Galio,Tristana,Xayah,Elise,Maokai,3046,1,2,1,3,10,9,0,0,0,0,0,0,0,0,0.197,0.3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,24901,490.499,0.250385,296.5529,182.8168,23,0.4531,10,0.197,5,44,0.8667,18890,12421,244.6684,0.222256,17975,,419,400,19,9,7,8.2534,3672,4743,82,3368,4488,87,304,255,-5,2,0,0,0,1,0,5761,7623,143,5583,7714,153,178,-91,-10,2,0,0,0,1,0
TRLH1/1002380204,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380204?gameHash=57f7984262af06bf,WCS,2017,,0,10/6/2017 9:19,1,7.18,4,Blue,bot,Cody Sun,oe:player:9a877004ae6373d34cd9ba93decbbd9,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Kog'Maw,Galio,Tristana,Xayah,Elise,Maokai,3046,1,4,4,2,10,9,1,0,0,0,0,0,0,1,0.197,0.3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,35473,698.7459,0.356688,320.4859,294.3861,18,0.3546,17,0.3349,4,56,1.1031,20407,13938,274.5502,0.249401,20050,,430,373,57,37,1,8.4701,2608,2422,56,4011,3036,89,-1403,-614,-33,0,0,2,2,0,0,4630,4402,120,6156,5075,153,-1526,-673,-33,0,0,2,2,0,0
TRLH1/1002380204,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380204?gameHash=57f7984262af06bf,WCS,2017,,0,10/6/2017 9:19,1,7.18,5,Blue,sup,Olleh,oe:player:9ce0043331f3999cc2ee205ab7c2d73,Immortals,oe:team:c334c629fea759876e9e04afbe4aee7,Janna,Galio,Tristana,Xayah,Elise,Maokai,3046,1,0,2,6,10,9,0,0,0,0,0,0,0,0,0.197,0.3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2740,53.9724,0.0275513,209.6651,182.5607,78,1.5364,9,0.1773,27,108,2.1274,16546,10077,198.4964,0.180313,13575,,19,19,0,0,0,0.3743,2378,2717,8,2463,2860,2,-85,-143,6,0,0,0,0,2,0,3679,4637,8,3986,4588,4,-307,49,4,0,0,0,0,2,0
